user	clicked_news	candidate_news	clicked
867	N20019 N33373 N111307 N121104 N113476 N95747 N119204 N24443 N119966 N17598 N90425 N73122 N117102 N27107 N51724 N113417 N11563 N93576 N129530 N60926 N92890 N69155 N14121 N128260 N107397 N59683 N64769 N32831 N104550 N71185 N72976 N36709 N55558 N91520 N66851 N100670 N119983 N73657 N74421 N50176 N68651 N18962 N54731 N96185 N8399 N71802 N1014 N73137 N1713 N67497 N89695 N17239 N86632 N107862 N36079	N27909 N1444 N112171 N20250 N49086	1 0 0 0 0
641	N22484 N96605 N105813 N61041 N10721 N18438 N113547 N2232 N85659 N94295 N117580 N43371 N78743 N23421 N8869 N34016 N52911 N128313 N2484 N96893 N129812 N27107 N44736 N123588 N126262 N49262 N5060 N118722 N129083 N15899 N79285 N96968 N120616 N62480 N95150 N18639 N110572 N63120 N48608 N27723	N29441 N120147 N76665 N46145 N67937	1 0 0 0 0
139	N48971 N99213 N55369 N118064 N9740 N127175 N77621 N72493 N47169 N81937 N38544 N106854 N39445 N72331 N57050 N102357 N41257 N27318 N60036 N116664 N74782 N65119 N99519 N31140 N130263 N71949 N93871 N60556 N21616 N125929 N34059 N20573 N44644 N38217 N28587 N54742 N738 N86320 N38627 N99962 N116473 N44431 N55749 N107705 N99631 N62420 N97753 N60132 N100655 N111181 N65299 N17245 N71509 N61712 N21880 N23715 N120056 N79909 N89408 N12987 N110373 N113524 N5967 N60522 N11878 N48946 N71977 N35056 N73845 N2664 N4736 N92048 N59447 N69917 N928 N91597 N96884 N66044 N65249 N8534 N26014 N107963 N70664 N1567 N6042 N76018 N17437 N42718 N96000 N22651 N55437 N119743 N78008 N102132 N1960	N112125 N65446 N42649 N76665 N29544	1 0 0 0 0
134	N41484 N31305 N42280 N27258 N54656 N80608 N71340 N90743 N57532 N95178 N116312 N112765 N104930 N12959 N56261 N83189 N36583 N110755 N16894 N9740 N43746 N65259 N116090 N51680 N26606 N35060 N87446 N123633 N91 N22262 N98596 N98596 N102357 N67779 N9375 N119367 N68563 N80686 N45634 N70796 N68153 N102417 N96437 N39187 N95184 N115701 N42094 N88769 N71728 N116319 N95420 N25463 N82348 N129412 N80126 N61138 N4289 N40228 N109498 N90686 N18399 N15899 N126836 N121168 N97753 N129083 N123743 N123743 N16294 N109498 N107441 N44671 N46994 N44524 N108393 N55765 N86617 N65156 N83742 N11266 N80027 N113688 N34519 N16690 N127487 N21880 N34427 N66666 N95731 N21312 N17680 N34519 N114335 N15375 N118005 N25166 N5143 N78719 N19360 N19492 N121845 N14504 N112642 N23846 N82746 N96713 N119126 N6930 N21239 N34468 N98095 N15007 N91597 N7156 N45331 N115841 N104432 N29457 N116989 N108312 N74723 N58200 N122054 N83623 N68080 N83623 N58200 N71753 N23929 N68745 N42718 N4066 N25069 N63066 N77135 N79026 N10811 N31079 N81364 N59033 N90966 N90966 N67053 N14979 N18904 N40765 N10490 N108701 N94230 N91923 N7084 N107322 N59836 N23688 N59344 N116594 N4858 N107323 N31323 N101119 N111006 N31323 N31216	N84430 N65446 N74875 N120147 N51163	1 0 0 0 0
895	N118027 N71496 N128643 N61339 N113326 N48295 N52652 N75286 N18389 N107367 N65179 N85484 N31043 N102506 N85659 N108217 N85659 N9375 N82799 N104760 N20999 N70946 N65119 N50274 N112324 N15471 N80686 N1451 N19836 N49511 N108406 N45706 N5454 N65275 N738 N119800 N116750 N71728 N88769 N112665 N3540 N122218 N35269 N84959 N79746 N49839 N37880 N101340 N129651 N19297 N57055 N80126 N51212 N13970 N61138 N59520 N37880 N1940 N129412 N12816 N29200 N123743 N49685 N27352 N18399 N97753 N29910 N433 N41459 N50645 N98095 N52677 N75932 N71977 N107516 N103321 N48449 N89518 N115988 N58200 N6107 N66184 N46892 N77135 N91943 N18904 N129439 N14979 N40765 N71092 N58220 N98146 N121652 N86231 N16125 N102132 N5145 N68412 N1960 N81105 N48347 N82649 N114787 N83062 N86463 N60510 N34516 N27763 N34374 N82055 N51166 N84423 N59700 N59280 N19543 N107863 N79352 N57566 N126000 N50536	N74875 N63322 N102458 N100456 N110627	1 0 0 0 0
391	N104299 N7154 N61252 N74317 N24937 N27038 N107944 N112765 N47349 N128643 N9740 N13269 N128965 N90442 N85005 N9375 N16249 N12015 N65119 N23756 N42671 N62401 N39375 N49347 N123325 N21671 N117830 N104904 N81937 N55133 N32925 N33191 N68820 N86320 N51724 N119800 N102743 N62427 N15666 N79938 N130288 N60269 N122025 N16349 N102876 N21044 N80126 N49668 N92655 N18601 N111236 N17460 N126836 N24696 N43826 N71923 N116152 N33520 N6612 N29379 N79690 N64932 N98443 N73963 N82919 N92091 N32831 N79909 N32831 N50346 N23264 N54519 N44127 N58653 N11878 N110825 N112642 N44186 N72105 N75132 N71977 N44127 N112610 N103116 N54978 N54393 N81443 N19432 N107750 N1177 N54031 N88787 N40584 N11266 N46190 N14887 N36692 N40075 N49418 N43379 N101994 N8995 N18720 N36542 N1886 N71150 N2539 N86409 N107862 N37105	N104990 N124659 N102458 N112125 N62235	1 0 0 0 0
967	N71496 N35172 N36816 N60060 N37721 N18389 N104729 N128643 N81937 N12194 N113089 N72802 N57964 N62865 N60552 N15166 N122302 N37469 N97753 N18399 N44660 N27352 N99733 N3948 N97619 N95993 N59360 N48376 N15166 N122124 N54393 N14726 N63717 N26986 N25215 N66184 N73137 N52435 N61423 N22114 N114071 N50653 N114787 N66107 N126000	N29544 N67937 N120147 N90184 N110627	1 0 0 0 0
134	N41484 N31305 N42280 N27258 N54656 N80608 N71340 N90743 N57532 N95178 N116312 N112765 N104930 N12959 N56261 N83189 N36583 N110755 N16894 N9740 N43746 N65259 N116090 N51680 N26606 N35060 N87446 N123633 N91 N22262 N98596 N98596 N102357 N67779 N9375 N119367 N68563 N80686 N45634 N70796 N68153 N102417 N96437 N39187 N95184 N115701 N42094 N88769 N71728 N116319 N95420 N25463 N82348 N129412 N80126 N61138 N4289 N40228 N109498 N90686 N18399 N15899 N126836 N121168 N97753 N129083 N123743 N123743 N16294 N109498 N107441 N44671 N46994 N44524 N108393 N55765 N86617 N65156 N83742 N11266 N80027 N113688 N34519 N16690 N127487 N21880 N34427 N66666 N95731 N21312 N17680 N34519 N114335 N15375 N118005 N25166 N5143 N78719 N19360 N19492 N121845 N14504 N112642 N23846 N82746 N96713 N119126 N6930 N21239 N34468 N98095 N15007 N91597 N7156 N45331 N115841 N104432 N29457 N116989 N108312 N74723 N58200 N122054 N83623 N68080 N83623 N58200 N71753 N23929 N68745 N42718 N4066 N25069 N63066 N77135 N79026 N10811 N31079 N81364 N59033 N90966 N90966 N67053 N14979 N18904 N40765 N10490 N108701 N94230 N91923 N7084 N107322 N59836 N23688 N59344 N116594 N4858 N107323 N31323 N101119 N111006 N31323 N31216	N13243 N8599 N91865 N42649 N76665	1 0 0 0 0
417	N56261 N19474 N42158 N77001 N89171 N39273 N62924 N38884 N61319 N64136 N21413 N91186 N6379 N81937 N104938 N98596 N59981 N127659 N67770 N8390 N85490 N121867 N53197 N90718 N89125 N454 N94295 N36246 N70249 N54171 N116474 N93328 N44556 N85265 N127397 N55133 N47522 N32221 N23045 N26976 N126834 N29193 N60449 N19519 N7391 N39882 N126838 N43428 N98494 N43905 N34004 N49314 N41300 N44088 N128944 N4289 N33335 N374 N92655 N66860 N67133 N93102 N15899 N33822 N56193 N51893 N18399 N128265 N51940 N34290 N9892 N125444 N50645 N100655 N9892 N66757 N130283 N54177 N28799 N71665 N25951 N99204 N88893 N62529 N73963 N129836 N128115 N110237 N89892 N118005 N18117 N11077 N7234 N79909 N54213 N94492 N43402 N119643 N119126 N30755 N71977 N72976 N66107 N11631 N56151 N91130 N118806 N100670 N102152 N116442 N20428 N76142 N114767 N82045 N45124 N121418 N116087 N29457 N72548 N17297 N71843 N22773 N19478 N99998 N54564 N26986 N51266 N106039 N43010 N28440 N80945 N49747 N106746 N90170 N120031 N26863 N50653 N14551 N123548 N70848 N108506 N82055 N37530 N117996 N87913 N65144	N120147 N56873 N84430 N102458 N74875	1 0 0 0 0
1045	N1396 N71082 N1396 N99636 N14583 N31953 N45124 N4041 N55765 N122557 N45124 N45124 N45124 N58200 N66612 N45124 N54893 N45124 N45124 N37530	N45124 N102458 N105407 N42649 N90184	1 0 0 0 0
1537	N86580 N94509 N16463 N43179 N738 N7061 N12650 N25554 N65265 N66812 N14583 N63174 N6958 N6930 N114571 N30781 N92159 N51544 N91597 N11631 N68745 N68097 N10811 N65747 N121356 N118732 N51166	N110627 N40742 N51163 N76665 N42649	1 0 0 0 0
1163	N103896 N53611 N37721 N70717 N82060 N117203 N10839 N77440 N127659 N80656 N96987 N67779 N98923 N45706 N76970 N59752 N52842 N102743 N86711 N87664 N116749 N12214 N28838 N36740 N41584 N67566 N123097 N53215 N39245 N98405 N98680 N49668 N76623 N95420 N120859 N34216 N27352 N92890 N119864 N107151 N104927 N55200 N46994 N84642 N25197 N11196 N11543 N66666 N129591 N81449 N51182 N30321 N3113 N75085 N124116 N79252 N40261 N86527 N52137 N80027 N67405 N99745 N46741 N77576 N121550 N78760 N84110 N68426 N112751 N86394 N114873 N118346 N47460 N54393 N7252 N91597 N92108 N102039 N116670 N73228 N85100 N13901 N59263 N124219 N73137 N74971 N27311 N120031 N71022 N127629 N60267 N18819 N14979 N50099 N19172 N97080 N61068 N24851 N34374 N38553 N39359 N62019 N118586 N4858 N31543 N2429 N103633 N60982 N59700 N35921 N38630 N130031	N66465 N110627 N29544 N85347 N56873	1 0 0 0 0
797	N128643 N66027 N74458 N8085 N18389 N55903 N108217 N102506 N47519 N50914 N72175 N154 N65119 N94639 N1788 N130269 N107732 N50489 N92144 N104200 N20131 N22757 N33265 N23756 N49511 N50163 N36440 N73122 N64765 N63011 N24467 N104181 N21707 N112294 N51724 N52074 N119145 N16906 N81553 N2699 N123325 N24593 N92550 N27613 N116473 N35269 N49269 N107401 N60001 N66183 N62880 N130011 N98403 N44660 N129083 N81080 N15601 N98164 N50645 N100832 N82919 N56944 N106036 N10562 N96533 N79909 N22438 N90561 N90827 N37061 N77576 N124800 N121592 N122773 N99971 N114873 N114571 N88075 N11631 N7156 N63425 N87111 N113698 N81921 N107081 N58200 N96185 N18720 N93334 N78289 N84320 N68097 N99797 N10012 N77153 N10811 N74971 N106889 N91649 N125960 N54893 N40765 N121652 N126027 N53650 N85594 N98478 N43087 N68412 N34516 N61609 N109990 N4611 N94180 N50536 N73212 N35525 N77605 N39345 N86632 N47589 N88357 N48608 N27723 N126000 N73902	N110627 N102458 N76665 N90184 N51163	1 0 0 0 0
1181	N63858 N28578 N59820 N30898 N23204 N105268 N50013 N79619 N30898 N106708 N80830 N71166 N125391 N111689 N126836 N38139 N121025 N108053 N121025 N35440 N119778 N89892 N46656 N57113 N73792 N117295 N118624 N73169 N90437 N119674 N126495 N110976 N93685 N63174 N91156 N66639 N46419 N74150 N26417 N119505 N66319 N100449 N80435 N38319 N126955 N8255 N108115 N70848 N31494 N77225 N43009 N31193 N107862	N46223 N30532 N102458 N87146 N84574	1 0 0 0 0
247	N91510 N51544 N88765 N88053 N95287 N30182 N84016 N18389 N128643 N26834 N765 N31043 N64765 N125648 N67779 N67779 N85005 N101775 N9375 N95072 N29678 N90718 N124922 N14240 N49347 N45706 N93871 N39375 N108284 N91607 N24885 N44556 N93328 N128313 N119800 N59111 N127040 N83253 N19519 N130288 N97461 N49839 N80126 N86141 N126836 N101271 N32156 N86208 N59327 N50441 N126518 N84031 N54360 N1596 N94492 N112751 N72976 N54393 N23666 N41683 N100670 N71912 N74324 N61321 N13865 N54972 N93636 N91968 N114787 N67369 N24809 N25492 N76810 N65783	N100456 N42649 N105407 N74875 N25751	1 0 0 0 0
133	N41484 N82779 N48971 N29595 N62936 N85484 N55903 N102357 N18031 N117052 N738 N119800 N38627 N49262 N116319 N129651 N76664 N93400 N61138 N49668 N80126 N4289 N86008 N127923 N30452 N29200 N30452 N15899 N79285 N69016 N40987 N102285 N64710 N70344 N100655 N25197 N100063 N35440 N21880 N50441 N1596 N54360 N62704 N62870 N34331 N94492 N23846 N9970 N114873 N34468 N123111 N114571 N11841 N110158 N10116 N94124 N67051 N18720 N65346 N127449 N86412 N33198 N82028 N95139 N73137 N120031 N1960 N14551 N108115 N125910 N34374 N25186 N84423 N95066	N30228 N84430 N76665 N29441 N110627	1 0 0 0 0
820	N92279 N18690 N81937 N64496 N128965 N121551 N72571 N76952 N48149 N55318 N73122 N5454 N51724 N37469 N130288 N33121 N97753 N73505 N13761 N119601 N50645 N79285 N46994 N93049 N54360 N104737 N36573 N119126 N71977 N106411 N59033 N81364 N102132 N16125 N70022 N8223 N74079 N98753 N75342 N48501 N34374	N122150 N110627 N56451 N63165 N33011	1 0 0 0 0
256	N123189 N85484 N454 N20131 N18031 N19777 N102743 N51724 N82859 N104779 N83253 N82348 N80126 N129412 N95420 N4289 N73408 N36573 N5068 N44781 N125422 N10562 N77486 N99971 N97875 N98095 N71977 N114571 N114873 N91597 N46892 N39924 N127754 N93397 N40765 N83356 N80506 N1014 N14979 N120031 N34516 N42592	N42649 N76665 N74875 N110627 N105407	1 0 0 0 0
1588	N9740 N117287 N32400 N119052 N128965 N102886 N60154 N32946 N61555 N41661 N31043 N49370 N23637 N38556 N4893 N55571 N112324 N130269 N48149 N98238 N121088 N72571 N8308 N2076 N50961 N84904 N127916 N110221 N31223 N54723 N104063 N12904 N63918 N5831 N76947 N56272 N92655 N76692 N4289 N8452 N66660 N117592 N34697 N79214 N79285 N27352 N60862 N92569 N36785 N66190 N81080 N112278 N76937 N111051 N40327 N14600 N57562 N55780 N126063 N71931 N96832 N77219 N4454 N67133 N92439 N9562 N58653 N108352 N61013 N78611 N46644 N71952 N93939 N87281 N47100 N41794 N31079 N10811 N92244 N68709 N74138 N5429 N122261 N115725 N58227 N45891 N67504 N89657 N47795 N2743 N71092 N81315 N2539 N29144 N35636 N60157 N91748 N58438 N120643	N74875 N76665 N105407 N110627 N102458	1 0 0 0 0
1684	N84959 N82348 N127530 N99636 N80126 N19544 N34957 N18399 N44660 N62105 N26543 N46656 N1229 N86208 N36448 N118005 N73228 N73228 N73137 N108832 N127001 N127001	N33011 N105407 N76665 N65017 N4408	1 0 0 0 0
1399	N92279 N53068 N66535 N104200 N26935 N127785 N63092 N90442 N96987 N56180 N84159 N72638 N49511 N41143 N81831 N55460 N22388 N129812 N44740 N75085 N86208 N34519 N82405 N50249 N95731 N49705 N28616 N86149 N106403 N39160 N92122 N26330 N53933 N113173 N86527 N7571 N102880 N124752 N48449 N118629 N91597 N80171 N79005 N52435 N31138 N24442 N27764 N104200 N56178 N120031 N16925 N91923 N67369 N9417 N37105	N55377 N105034 N83903 N110439 N47863	1 0 0 0 0
649	N23204 N6589 N106123 N26805 N91926 N37499 N105191 N79285 N43312 N53926 N79335 N52569 N33580 N22444 N60088 N50891 N127001 N76810 N45862 N31323	N95301 N52388 N66244 N42685 N22999	1 0 0 0 0
896	N67770 N44681 N61844 N67776 N49269 N26193 N69792 N49262 N33121 N116097 N75085 N54948 N92655 N51893 N96616 N11266 N84454 N121704 N8938 N95028 N72976 N91597 N25589 N39996 N41377	N56873 N45981 N110627 N42649 N29441	1 0 0 0 0
625	N12959 N129175 N69106 N82779 N13269 N82994 N121079 N82318 N22328 N102870 N58990 N48027 N45225 N34016 N82683 N117102 N120866 N11563 N60001 N27926 N22273 N28880 N129083 N84516 N70290 N101423 N69356 N101423 N28597 N36585 N61626 N63731 N96902 N102039 N50377 N9183 N70253 N82919 N77403 N41795 N23920 N89386 N88674 N127429 N111049 N117477 N82809 N28416 N112043 N119384 N3973 N104928 N71843 N23929 N54731 N127754 N5653 N33242 N40887 N40765 N112687 N127528 N61803 N25997 N111006 N18110 N126000 N98657 N54797 N127113 N31323	N100456 N91865 N42649 N125720 N105407	1 0 0 0 0
256	N123189 N85484 N454 N20131 N18031 N19777 N102743 N51724 N82859 N104779 N83253 N82348 N80126 N129412 N95420 N4289 N73408 N36573 N5068 N44781 N125422 N10562 N77486 N99971 N97875 N98095 N71977 N114571 N114873 N91597 N46892 N39924 N127754 N93397 N40765 N83356 N80506 N1014 N14979 N120031 N34516 N42592	N63165 N1444 N880 N67937 N103133	1 0 0 0 0
1950	N1128 N80709 N111348 N73122 N49347 N121222 N102361 N22561 N54360 N104737 N104737 N18904 N1713 N81364 N125910 N67369	N67937 N72919 N29441 N8599 N51163	1 0 0 0 0
947	N93049 N46644 N11643 N114571 N88104 N24129 N91597 N72118 N23899 N90005 N58200 N3486 N107364 N126742 N120031 N58220 N2539	N100456 N84430 N29544 N76665 N49086	1 0 0 0 0
901	N113326 N82779 N65623 N71496 N128643 N48971 N80268 N75286 N34419 N128390 N61339 N8085 N127175 N9740 N113476 N75236 N92279 N129175 N100984 N38014 N54005 N12721 N85722 N92085 N123686 N26935 N63078 N72175 N85005 N67397 N13122 N108621 N108143 N41423 N12015 N108217 N109878 N4796 N89166 N85659 N65119 N129128 N52231 N70385 N1128 N112324 N15471 N67420 N4169 N6536 N16416 N35328 N127337 N81289 N100984 N122766 N71196 N71196 N42209 N73122 N52911 N121227 N42994 N121227 N51724 N13807 N14331 N86320 N41129 N27107 N112294 N51724 N3435 N13680 N48281 N113417 N87654 N83253 N107594 N54377 N112665 N127225 N43428 N127225 N93576 N3565 N82348 N1296 N80126 N84961 N57055 N11879 N25727 N86141 N127923 N4289 N18601 N40228 N25034 N75793 N36397 N69439 N93237 N28597 N129083 N73408 N79909 N125277 N23264 N95131 N84928 N11878 N100655 N121592 N72640 N8991 N93493 N122773 N95133 N88674 N82405 N66851 N9970 N47658 N8243 N53526 N78367 N108083 N118081 N64336 N48449 N114571 N116869 N78130 N71643 N64509 N11631 N56746 N37909 N3182 N28442 N72389 N16620 N10187 N70067 N91597 N72118 N29035 N24446 N11631 N1177 N125961 N68775 N73228 N48926 N54731 N18720 N5875 N66700 N76141 N108387 N18735 N42718 N39091 N86359 N106469 N68097 N91943 N17678 N59033 N92244 N94407 N107969 N6455 N85063 N68745 N94276 N45599 N27657 N59416 N13003 N93397 N14979 N26863 N76785 N53650 N112687 N58220 N55498 N81105 N48666 N1960 N56390 N111291 N66797 N33865 N103150 N93366 N114787 N87788 N30131 N1317 N6606 N81283 N84423 N26968 N77605 N130174 N95066 N120643 N51166 N4789 N54264 N98657 N64149 N31486 N31216 N57778	N74875 N100456 N72919 N102458 N110627	1 0 0 0 0
1482	N85752 N104879 N39143 N62936 N10976 N4833 N26256 N57406 N21689 N22262 N105582 N100847 N9539 N77559 N127640 N83391 N108299 N127337 N4893 N101263 N2141 N57016 N11763 N58992 N105582 N101420 N49620 N76071 N115743 N77279 N63011 N73122 N63295 N112595 N59752 N95756 N28917 N56891 N80126 N78551 N11409 N93049 N52780 N58112 N65299 N121125 N51182 N10562 N125277 N120390 N68651 N54972 N81364 N55437 N9929 N52547 N12800 N63476 N99735 N84436 N67369 N37338 N18625	N67955 N25756 N119762 N43800 N119621	1 0 0 0 0
186	N41484 N108828 N53796 N46591 N3960 N10710 N27334 N71325 N63723 N1901 N127785 N71142 N89384 N91231 N90630 N67779 N15339 N104760 N9375 N60169 N14799 N16249 N15471 N454 N72571 N42209 N58992 N127780 N49347 N117275 N74601 N93537 N81332 N21707 N3435 N129378 N83253 N62427 N65664 N40673 N1220 N32534 N68598 N80126 N98573 N127202 N127530 N62446 N109724 N69936 N18399 N15899 N50645 N16537 N107441 N126290 N106608 N73408 N93725 N92079 N57583 N59645 N58834 N56204 N79986 N122570 N55333 N111598 N50441 N79909 N5967 N53933 N16013 N94492 N26330 N10996 N126712 N121550 N104737 N72640 N112003 N71977 N102780 N98095 N113698 N47788 N66294 N67051 N61321 N108312 N24984 N59360 N30819 N74205 N68775 N26572 N4139 N74138 N107836 N90966 N115658 N18904 N93397 N103432 N81058 N114787 N114787 N109512 N80649 N6414 N73212 N55740 N25492 N36704 N24809 N16190 N35810 N76810	N74875 N25751 N102458 N42649 N105407	1 0 0 0 0
1004	N76239 N12959 N116312 N5054 N47519 N59820 N114369 N37469 N49262 N66775 N106403 N104737 N3200 N85594 N121652 N126027 N95341 N60088 N32844	N8599 N120147 N29441 N105407 N51163	1 0 0 0 0
314	N126199 N7769 N7742 N106346 N82374 N82374 N66983 N104879 N34985 N41263 N17492 N122171 N449 N87286 N98238 N45634 N5106 N5278 N43885 N34947 N16596 N30797 N35514 N42094 N98494 N61752 N67912 N77437 N81138 N20118 N100132 N9892 N127286 N105418 N90679 N69228 N65544 N107429 N11003 N26851 N29457 N110201 N111870 N3545 N14224 N103912 N45485 N3699 N118101 N82057 N80833 N31494 N97629 N66347 N74186 N3699 N62900 N95066 N103633	N6331 N31848 N5747 N120147 N56937	1 0 0 0 0
38	N7154 N102339 N8668 N40229 N17283 N128643 N39273 N113476 N36729 N61041 N61504 N103181 N127384 N114571 N61321 N84662 N120031 N40765 N66789 N85594 N45124 N104068 N70848 N107322 N114787 N27431 N21416 N41083	N76665 N2297 N9447 N98129 N96613	1 0 0 0 0
953	N60911 N9740 N42703 N85484 N85484 N67397 N65119 N127659 N47587 N32158 N5454 N99310 N85167 N70974 N82870 N19735 N107705 N81970 N14611 N22273 N12575 N72361 N11409 N129083 N97753 N79285 N79285 N6923 N15750 N48447 N66666 N77403 N60457 N42718 N68745 N5326 N95322 N85594 N55495 N108832 N85787	N51163 N102458 N42039 N90184 N42649	1 0 0 0 0
46	N41484 N63032 N102339 N114666 N1396 N37266 N76561 N34875 N104081 N8668 N90926 N34985 N53953 N93082 N84607 N71496 N58534 N72485 N121794 N52717 N91186 N120017 N65919 N6379 N81937 N85722 N95072 N454 N115743 N127780 N42209 N45706 N49511 N115743 N60165 N81745 N75482 N49347 N67055 N748 N90949 N109786 N39187 N13423 N38217 N32221 N101276 N32221 N36536 N105205 N27107 N42215 N51724 N30792 N13554 N122915 N52842 N117102 N120773 N83253 N13604 N62427 N9329 N41460 N19735 N11879 N122025 N66183 N19352 N77742 N129359 N87055 N105144 N127202 N78767 N54948 N127530 N4289 N109383 N62105 N40987 N90096 N128303 N56855 N128737 N44660 N73763 N62446 N66660 N97753 N129083 N127862 N18399 N65987 N117719 N15899 N114926 N41459 N126836 N27352 N44660 N79285 N14121 N89552 N51193 N58184 N69356 N55780 N120578 N100655 N77775 N31109 N73408 N25197 N76083 N101403 N17298 N62480 N36573 N36573 N36573 N36573 N29466 N36573 N36573 N92066 N102039 N122570 N128453 N117791 N94177 N72046 N114848 N73963 N122762 N108002 N80027 N61712 N81449 N60457 N24344 N7553 N100420 N63174 N78996 N105310 N80027 N17105 N129610 N99444 N94492 N72640 N113678 N71977 N72976 N61187 N50729 N114873 N54393 N19432 N97387 N8243 N36590 N73845 N7732 N100670 N87111 N49111 N24446 N72868 N66294 N45124 N56850 N108312 N124765 N107039 N104498 N41702 N74723 N121820 N71242 N76967 N71427 N60753 N77053 N121917 N2099 N96108 N30140 N58200 N24232 N10187 N119505 N87236 N79026 N26572 N22651 N104200 N80594 N94276 N22114 N120031 N104027 N67497 N58220 N98478 N50653 N88189 N101759 N84433 N86409 N48501 N4858 N119637 N19543	N42649 N105407 N8599 N74875 N8236	1 0 0 0 0
1324	N9375 N113097 N85659 N38464 N130269 N127337 N45634 N73122 N42082 N121168 N119378 N59752 N82348 N7673 N61868 N61029 N100832 N126673 N6238 N47142 N100033 N79909 N114459 N123520 N53933 N73302 N104737 N82746 N55558 N120514 N2954 N48449 N8467 N80171 N48926 N58571 N74971 N8070 N1886 N112687 N85594 N26948 N83062 N34374 N66797 N119891 N22660 N14316 N84423 N67369 N63938 N59786 N9734 N129463 N31323	N83903 N56873 N92199 N51163 N42649	1 0 0 0 0
535	N118441 N71340 N102747 N10263 N41122 N92769 N9375 N85659 N19722 N81641 N72044 N41789 N72044 N128606 N85265 N23117 N38627 N113417 N116319 N16426 N13970 N95420 N68731 N93049 N54176 N75220 N116892 N35440 N7234 N12820 N8991 N112642 N45199 N15345 N91597 N121418 N86124 N1713 N112585 N14979 N58594 N67533 N90513 N110258 N15027	N42649 N111094 N69201 N3864 N42604	1 0 0 0 0
1213	N23371 N72175 N12326 N81732 N67779 N128187 N38014 N86567 N65119 N89166 N4796 N65685 N98923 N28570 N28049 N105296 N50694 N16038 N92550 N13604 N122302 N120866 N84959 N39592 N127336 N89398 N80126 N41459 N13761 N99434 N62480 N75821 N54380 N77216 N28616 N59683 N108801 N126969 N3285 N124752 N114571 N11631 N99971 N31079 N84570 N93397 N120031 N111291 N27431 N1317 N14316 N4858 N8904	N76610 N129503 N67937 N78032 N1923	1 0 0 0 0
741	N5128 N12194 N92769 N9375 N3212 N15471 N454 N72571 N58477 N129378 N86320 N52842 N119708 N43428 N116319 N43428 N37469 N94577 N19735 N80126 N4598 N124048 N86008 N26507 N95131 N53933 N119674 N20723 N54393 N32043 N23929 N53998 N74749 N90966 N113835 N115500 N17037 N14551 N30845 N88019 N7024 N48501	N103772 N69201 N90184 N20250 N84430	1 0 0 0 0
1722	N38884 N109711 N26707 N129812 N7936 N82553 N96987 N72802 N15471 N3006 N67055 N454 N8308 N122508 N20131 N72571 N27307 N107814 N26206 N86715 N1940 N80126 N4289 N86008 N29910 N16294 N35176 N69936 N117592 N108707 N30378 N25951 N5167 N35179 N22137 N44524 N61802 N122217 N21880 N53933 N104737 N112642 N46644 N63174 N107850 N79252 N88104 N78291 N106456 N112710 N1177 N122054 N48926 N23929 N18720 N100991 N46892 N127629 N94276 N80579 N43206 N79480 N36590 N65124 N23697 N32844 N11635 N100991 N10682 N17537 N112369 N95066 N84423 N51166 N73902	N42649 N105407 N74875 N110627 N119988	1 0 0 0 0
337	N41484 N40446 N99129 N33825 N7154 N102339 N19384 N88765 N1162 N94213 N79583 N17483 N128643 N24702 N4026 N28568 N43746 N30521 N59820 N39736 N85484 N98156 N64765 N107017 N26935 N12194 N127659 N19524 N108143 N9375 N67770 N67779 N87105 N51455 N65119 N49370 N34684 N7603 N454 N75436 N43585 N40413 N45706 N29153 N89525 N106708 N68153 N126328 N68153 N30876 N1396 N93328 N17183 N91607 N44759 N117830 N1396 N119800 N31745 N63011 N23117 N84832 N21671 N3435 N41232 N83253 N87654 N19519 N7391 N29786 N71728 N99962 N19260 N71068 N44431 N35269 N16426 N119710 N9329 N7992 N80126 N95420 N4289 N7673 N127530 N22273 N33974 N71166 N34957 N37605 N40987 N15899 N75078 N122561 N51893 N79285 N88243 N79285 N66190 N35001 N50645 N5349 N52885 N92079 N807 N59645 N45124 N29379 N36573 N7413 N110191 N59327 N21880 N95731 N4041 N66666 N25166 N118005 N9690 N95131 N62679 N106403 N54360 N11383 N51431 N53933 N121550 N96533 N104737 N72640 N119126 N67112 N18867 N98322 N46499 N18515 N72976 N64336 N44826 N76099 N48449 N54393 N23666 N101833 N100670 N81921 N73228 N61321 N3188 N4266 N128483 N20922 N107191 N23929 N33198 N42718 N76887 N87252 N25524 N22633 N6120 N40765 N1713 N23923 N68273 N53410 N5429 N77826 N79926 N17787 N60544 N67825 N37395 N58832 N79352 N84423 N59280 N35189 N78377 N101119 N25492	N66648 N110627 N67937 N76665 N90184	1 0 0 0 0
919	N128643 N9740 N21966 N77657 N129787 N30521 N75236 N52953 N82544 N12194 N30299 N63092 N59981 N31860 N9375 N80656 N130269 N48149 N454 N110630 N28570 N65970 N49511 N115828 N127780 N42209 N58992 N130251 N119800 N109736 N3435 N56768 N71068 N88769 N80126 N61138 N4289 N46664 N77367 N15833 N54176 N50645 N9818 N119586 N21880 N79909 N23264 N23706 N26986 N53766 N24165 N66184 N10012 N91968 N102132 N80603 N82649 N88019 N94180 N110982	N51163 N74875 N100456 N120147 N29544	1 0 0 0 0
