user	clicked_news	candidate_news	clicked
331	N33260 N33260 N46094 N31242 N13807 N74730 N8912 N880 N70382 N48172 N14010 N45031 N48172 N70382 N880 N51623 N8087 N57912 N11191 N57912 N72657 N70398 N50417 N33422 N149 N42119 N42119 N57859 N44482	N49000 N8 N17 N33 N43	1 0 0 0 0
606	N30558 N33260 N46094 N1388 N73634	N49000 N8 N17 N33 N43	1 0 0 0 0
708	N22680 N14010 N70382 N22793 N11191 N50417 N30966 N68995 N73634 N40784 N73634	N56177 N8 N17 N33 N43	1 0 0 0 0
1737	N51788 N2483 N36114 N55290 N55290 N60637 N6128 N70382 N23903 N70382 N14010 N22793 N53546 N43002 N23698 N73634 N40784 N73634 N21694 N49696 N62528 N26026 N36044	N11840 N973 N1014 N1148 N1348	1 0 0 0 0
222	N51788 N52965 N73001 N52965 N7495 N30024 N17032 N54709 N8912 N8912 N48172 N70382 N48172 N60637 N23903 N48172 N73625 N65378 N39617 N14010 N39617 N51623 N70930 N31600 N11191 N11191 N43364 N27179 N47533 N22793 N63422 N43002 N45995 N30966 N23698 N72287 N57859 N70398 N73634 N44482 N44482 N46844 N50260 N21694 N26026 N62528 N34922 N49696	N17479 N62 N150 N169 N216	1 0 0 0 0
108	N50022 N51788 N52965 N60637 N6128 N39617 N65378 N50897 N14010 N22793 N43002 N30966 N70398 N40978 N63422 N73634	N56294 N773 N1298 N2857 N3158	1 0 0 0 0
222	N51788 N52965 N73001 N52965 N7495 N30024 N17032 N54709 N8912 N8912 N48172 N70382 N48172 N60637 N23903 N48172 N73625 N65378 N39617 N14010 N39617 N51623 N70930 N31600 N11191 N11191 N43364 N27179 N47533 N22793 N63422 N43002 N45995 N30966 N23698 N72287 N57859 N70398 N73634 N44482 N44482 N46844 N50260 N21694 N26026 N62528 N34922 N49696	N19223 N8 N17 N33 N43	1 0 0 0 0
927	N50320 N40213 N6128 N6128 N50897 N51623 N22793 N53546 N72657 N42119 N48483 N48483	N56177 N8 N17 N33 N43	1 0 0 0 0
196	N30558 N50797	N6737 N973 N1014 N1148 N1348	1 0 0 0 0
495	N33260 N17032 N2483 N25676 N60637 N23903 N46757 N70382 N60637 N14010 N11191 N27179 N22793 N43364 N63422 N23698 N7545 N44482	N56177 N8 N17 N33 N43	1 0 0 0 0
580	N46622 N46622 N13807 N7495 N7495 N48172 N60637 N31600 N43364 N51552 N11191 N48933 N23698 N14355 N57859	N74527 N773 N1298 N2857 N3158	1 0 0 0 0
927	N50320 N40213 N6128 N6128 N50897 N51623 N22793 N53546 N72657 N42119 N48483 N48483	N6737 N973 N1014 N1148 N1348	1 0 0 0 0
331	N33260 N33260 N46094 N31242 N13807 N74730 N8912 N880 N70382 N48172 N14010 N45031 N48172 N70382 N880 N51623 N8087 N57912 N11191 N57912 N72657 N70398 N50417 N33422 N149 N42119 N42119 N57859 N44482	N56177 N8 N17 N33 N43	1 0 0 0 0
451	N45827 N60637 N74730 N8521 N30966 N22793	N56177 N8 N17 N33 N43	1 0 0 0 0
1627	N2483 N43002 N22793 N23698 N63422 N6205 N31503 N53131 N53131 N20225	N49000 N8 N17 N33 N43	1 0 0 0 0
930	N37426 N70930 N48172 N60637 N5524 N5524 N73634	N56177 N8 N17 N33 N43	1 0 0 0 0
805	N64602 N70930 N2483 N2483 N14010 N22793 N27179 N50417 N42124 N45222 N42124 N42124 N42124	N26516 N973 N1014 N1148 N1348	1 0 0 0 0
288	N33260 N59009 N60637 N14010 N93 N11191 N22793 N48483 N59971 N44482	N56177 N8 N17 N33 N43	1 0 0 0 0
1627	N2483 N43002 N22793 N23698 N63422 N6205 N31503 N53131 N53131 N20225	N3006 N62 N150 N169 N216	1 0 0 0 0
196	N30558 N50797	N46490 N973 N1014 N1148 N1348	1 0 0 0 0
1310	N30558 N73001 N70930 N7495 N60637 N25676 N60637 N19507 N59749 N48172 N39617 N71762 N71762 N54088 N38461 N54088 N54683 N54088 N6628 N43473 N6628 N34764 N31600 N34764 N14010 N69355 N1766 N22793 N73625 N22793 N63422 N42124 N51054 N42124 N42124 N63422 N23698 N44418 N31503 N20397 N49696 N26026 N65126 N72558 N42188	N56294 N773 N1298 N2857 N3158	1 0 0 0 0
281	N46356 N30558 N51788 N48414 N33694 N33260 N59009 N2483 N7495 N12244 N12244 N60637 N23903 N19507 N43999 N93 N14010 N21949 N51623 N69593 N11191 N63422 N14355 N70398 N73634 N73634 N44482	N56177 N8 N17 N33 N43	1 0 0 0 0
905	N46622 N70930 N7495 N33260 N1766 N2483 N30024 N60637 N70382 N14010 N51623 N14355 N73634 N20015	N56294 N773 N1298 N2857 N3158	1 0 0 0 0
281	N46356 N30558 N51788 N48414 N33694 N33260 N59009 N2483 N7495 N12244 N12244 N60637 N23903 N19507 N43999 N93 N14010 N21949 N51623 N69593 N11191 N63422 N14355 N70398 N73634 N73634 N44482	N49000 N8 N17 N33 N43	1 0 0 0 0
1369	N50022 N70930 N52965 N7495 N17032 N30024 N6128 N60637 N23903 N73625 N67286 N45031 N51623 N31776 N43002 N53546 N42119 N45370 N73634 N14355 N42124 N49696	N57481 N2135 N3195 N6275 N6566	1 0 0 0 0
284	N30558 N51788 N50022 N30558 N1766 N34715 N10190 N8594 N984 N2483 N6128 N48172 N25676 N3805 N65922 N1568 N70382 N60637 N19507 N39617 N14010 N50897 N93 N51623 N27179 N47533 N72657 N43002 N23698 N70398 N40978 N67025 N22022 N73634 N48483 N53131 N31503 N12270 N44482 N50260 N49696 N26026 N62528	N3006 N62 N150 N169 N216	1 0 0 0 0
1473	N67025 N7495 N73001 N13807 N11191 N27179 N48952 N42119 N73634 N70398 N48483 N50830	N49000 N8 N17 N33 N43	1 0 0 0 0
957	N8388 N33260 N59009 N73001 N67025 N51788 N6128 N50797 N65378 N65922 N60637 N53937 N74552 N48172 N14294 N10985 N14219 N14010 N50897 N1568 N31600 N11191 N43002 N13332 N29470 N11282 N69593 N50417 N23857 N63235	N3006 N62 N150 N169 N216	1 0 0 0 0
79	N73001 N11313 N1567 N17032 N2483 N23903 N31600 N60637 N22793 N14355 N39033 N45440 N14606 N55027 N70398 N73634	N18117 N8 N17 N33 N43	1 0 0 0 0
1310	N30558 N73001 N70930 N7495 N60637 N25676 N60637 N19507 N59749 N48172 N39617 N71762 N71762 N54088 N38461 N54088 N54683 N54088 N6628 N43473 N6628 N34764 N31600 N34764 N14010 N69355 N1766 N22793 N73625 N22793 N63422 N42124 N51054 N42124 N42124 N63422 N23698 N44418 N31503 N20397 N49696 N26026 N65126 N72558 N42188	N52400 N62 N150 N169 N216	1 0 0 0 0
281	N46356 N30558 N51788 N48414 N33694 N33260 N59009 N2483 N7495 N12244 N12244 N60637 N23903 N19507 N43999 N93 N14010 N21949 N51623 N69593 N11191 N63422 N14355 N70398 N73634 N73634 N44482	N72146 N370 N603 N2796 N3649	1 0 0 0 0
1479	N30558 N17032 N74730 N17032 N73661 N60637 N39617 N39617 N53937 N93 N21949 N61561 N51552 N29470 N42124 N70398 N34922 N59971	N18117 N8 N17 N33 N43	1 0 0 0 0
284	N30558 N51788 N50022 N30558 N1766 N34715 N10190 N8594 N984 N2483 N6128 N48172 N25676 N3805 N65922 N1568 N70382 N60637 N19507 N39617 N14010 N50897 N93 N51623 N27179 N47533 N72657 N43002 N23698 N70398 N40978 N67025 N22022 N73634 N48483 N53131 N31503 N12270 N44482 N50260 N49696 N26026 N62528	N56177 N8 N17 N33 N43	1 0 0 0 0
1869	N73001 N52965 N33694 N60637 N93 N45031 N14010 N50897 N14010 N23698 N26141 N43002 N45498 N50417 N42119 N29274 N53546 N20015 N73634 N72718 N49696	N6737 N973 N1014 N1148 N1348	1 0 0 0 0
284	N30558 N51788 N50022 N30558 N1766 N34715 N10190 N8594 N984 N2483 N6128 N48172 N25676 N3805 N65922 N1568 N70382 N60637 N19507 N39617 N14010 N50897 N93 N51623 N27179 N47533 N72657 N43002 N23698 N70398 N40978 N67025 N22022 N73634 N48483 N53131 N31503 N12270 N44482 N50260 N49696 N26026 N62528	N11840 N973 N1014 N1148 N1348	1 0 0 0 0
1756	N73001 N61561 N65922 N60637 N31776 N46013 N29470 N69593 N72657 N43364 N27179 N1014 N20015 N62528	N72146 N370 N603 N2796 N3649	1 0 0 0 0
785	N13807 N39617 N65378 N14010 N45031 N93 N57912 N22793 N63422 N50417 N46844 N62528	N56177 N8 N17 N33 N43	1 0 0 0 0
1886	N1766 N50022 N2390 N46356 N15058 N33260 N59009 N33260 N17032 N6128 N25676 N48172 N3805 N63459 N3805 N70382 N60637 N23903 N1568 N31600 N39617 N67286 N53546 N53546 N53546 N45031 N51623 N11191 N43364 N72657 N69593 N22793 N57912 N43002 N25498 N23698 N30966 N63422 N70398 N54008 N73634 N44482 N43002 N21694 N34922 N49696 N62528 N49696 N49696 N59971	N3006 N62 N150 N169 N216	1 0 0 0 0
281	N46356 N30558 N51788 N48414 N33694 N33260 N59009 N2483 N7495 N12244 N12244 N60637 N23903 N19507 N43999 N93 N14010 N21949 N51623 N69593 N11191 N63422 N14355 N70398 N73634 N73634 N44482	N60025 N8 N17 N33 N43	1 0 0 0 0
1148	N51788 N13807 N59009 N33260 N37307 N64010 N93 N53546 N72657 N43002 N50417 N45498 N63235 N22793 N23698 N73634 N50830 N44482 N53131	N3006 N62 N150 N169 N216	1 0 0 0 0
1310	N30558 N73001 N70930 N7495 N60637 N25676 N60637 N19507 N59749 N48172 N39617 N71762 N71762 N54088 N38461 N54088 N54683 N54088 N6628 N43473 N6628 N34764 N31600 N34764 N14010 N69355 N1766 N22793 N73625 N22793 N63422 N42124 N51054 N42124 N42124 N63422 N23698 N44418 N31503 N20397 N49696 N26026 N65126 N72558 N42188	N72891 N62 N150 N169 N216	1 0 0 0 0
332	N33260 N36114 N12244 N59009 N33260 N59009 N73001 N70930 N46844 N49696 N62528	N17479 N62 N150 N169 N216	1 0 0 0 0
491	N70930 N63422 N43002 N45498 N50417 N30966 N20015 N50260 N48483 N46844 N20015 N49696	N3006 N62 N150 N169 N216	1 0 0 0 0
331	N33260 N33260 N46094 N31242 N13807 N74730 N8912 N880 N70382 N48172 N14010 N45031 N48172 N70382 N880 N51623 N8087 N57912 N11191 N57912 N72657 N70398 N50417 N33422 N149 N42119 N42119 N57859 N44482	N20015 N973 N1014 N1148 N1348	1 0 0 0 0
1627	N2483 N43002 N22793 N23698 N63422 N6205 N31503 N53131 N53131 N20225	N35453 N62 N150 N169 N216	1 0 0 0 0
331	N33260 N33260 N46094 N31242 N13807 N74730 N8912 N880 N70382 N48172 N14010 N45031 N48172 N70382 N880 N51623 N8087 N57912 N11191 N57912 N72657 N70398 N50417 N33422 N149 N42119 N42119 N57859 N44482	N56177 N8 N17 N33 N43	1 0 0 0 0
79	N73001 N11313 N1567 N17032 N2483 N23903 N31600 N60637 N22793 N14355 N39033 N45440 N14606 N55027 N70398 N73634	N49000 N8 N17 N33 N43	1 0 0 0 0
1474	N15058 N14294 N50797 N33260 N59009 N73001 N52965 N70930 N70930 N40213 N2483 N2483 N64527 N70382 N70382 N70382 N1568 N48172 N60637 N50897 N53546 N72657 N27179 N51552 N63422 N43002 N70398 N23698 N26141 N70398 N73634 N40784 N31503 N67025 N67025 N31503 N48483 N49696 N53131 N20225 N36044	N3006 N62 N150 N169 N216	1 0 0 0 0
1473	N67025 N7495 N73001 N13807 N11191 N27179 N48952 N42119 N73634 N70398 N48483 N50830	N72146 N370 N603 N2796 N3649	1 0 0 0 0
396	N46356 N2390 N52965 N59009 N33260 N23903 N60637 N14219 N14010 N93 N15635 N11191 N11191 N11191 N45498 N50417 N44482 N48483 N62528	N56177 N8 N17 N33 N43	1 0 0 0 0
473	N59009 N40213 N42217 N48172 N60637 N73625 N39617 N14010 N29470 N20053 N11191 N11191 N51552 N10081 N47518 N22793 N45498 N43002 N70398 N23698 N73634	N3006 N62 N150 N169 N216	1 0 0 0 0
128	N30558 N51788 N70930 N43002 N54188	N49000 N8 N17 N33 N43	1 0 0 0 0
390	N2390 N46356 N30558 N70930 N13807 N7495 N36114 N59009 N33260 N73001 N14294 N2483 N6128 N50797 N70382 N48172 N60637 N23903 N73625 N65378 N43736 N39617 N14010 N93 N53546 N48952 N27179 N11191 N43364 N43364 N47533 N22793 N72657 N63422 N43002 N50417 N70398 N73634 N57859 N40784 N44482 N31503 N44482 N50260 N49696 N34922 N20225 N62528	N3006 N62 N150 N169 N216	1 0 0 0 0
124	N30558 N33260 N6128 N65922 N50897 N60637 N27179 N47533 N63422 N50417 N63235 N63235 N50417 N50987 N26727 N46156 N65982 N65982	N3006 N62 N150 N169 N216	1 0 0 0 0
246	N33694 N13807 N73001 N17032 N60637 N72657 N44418	N56177 N8 N17 N33 N43	1 0 0 0 0
957	N8388 N33260 N59009 N73001 N67025 N51788 N6128 N50797 N65378 N65922 N60637 N53937 N74552 N48172 N14294 N10985 N14219 N14010 N50897 N1568 N31600 N11191 N43002 N13332 N29470 N11282 N69593 N50417 N23857 N63235	N56177 N8 N17 N33 N43	1 0 0 0 0
1900	N46356 N70930 N2483 N35175 N17032 N54708 N52965 N39617 N60637 N23903 N70382 N23903 N65922 N53937 N50417 N73634 N23698 N23698 N20015 N65126	N56177 N8 N17 N33 N43	1 0 0 0 0
1758	N65378 N13422 N65378 N17032 N65378 N48172 N6128 N880 N27179 N27179 N11191 N16576 N48483 N31503 N44418 N1014 N53343 N21694	N3006 N62 N150 N169 N216	1 0 0 0 0
1719	N33260 N48172 N60637 N23903 N65378 N11191 N43364 N70398 N44418 N44482 N34922	N56177 N8 N17 N33 N43	1 0 0 0 0
1900	N46356 N70930 N2483 N35175 N17032 N54708 N52965 N39617 N60637 N23903 N70382 N23903 N65922 N53937 N50417 N73634 N23698 N23698 N20015 N65126	N56294 N773 N1298 N2857 N3158	1 0 0 0 0
1011	N51788 N50320 N33260 N6362 N60637 N23903 N39617 N65378 N14219 N1932 N14219 N19507 N93 N39617 N43364 N43364 N73634 N70398 N45370 N39617 N62640 N23698 N50260 N48483 N46844 N62528	N56177 N8 N17 N33 N43	1 0 0 0 0
1756	N73001 N61561 N65922 N60637 N31776 N46013 N29470 N69593 N72657 N43364 N27179 N1014 N20015 N62528	N41958 N973 N1148 N1348 N1388	1 0 0 0 0
1310	N30558 N73001 N70930 N7495 N60637 N25676 N60637 N19507 N59749 N48172 N39617 N71762 N71762 N54088 N38461 N54088 N54683 N54088 N6628 N43473 N6628 N34764 N31600 N34764 N14010 N69355 N1766 N22793 N73625 N22793 N63422 N42124 N51054 N42124 N42124 N63422 N23698 N44418 N31503 N20397 N49696 N26026 N65126 N72558 N42188	N61679 N62 N150 N169 N216	1 0 0 0 0
1435	N46356 N51788 N73001 N40213 N46094 N2483 N60637 N14010 N93 N43002 N50417 N73634 N44482 N20015 N26026 N34922 N49696	N3006 N62 N150 N169 N216	1 0 0 0 0
399	N50022 N46356 N2390 N30558 N51788 N46622 N45827 N52965 N7495 N59009 N33260 N54708 N17032 N8912 N33694 N60637 N31600 N23903 N46490 N48172 N12244 N93 N51623 N14010 N45031 N70382 N73766 N63422 N30966 N73766 N73766 N50417 N93 N22793 N70398 N23698 N65126	N60025 N8 N17 N33 N43	1 0 0 0 0
839	N30558 N51788 N65922 N46490 N48172 N14010 N29470 N22793 N50417 N45498 N23698 N70398 N44482 N73634 N20015 N59971	N56177 N8 N17 N33 N43	1 0 0 0 0
1162	N46356 N30558 N1766 N45827 N45827 N51788 N50022 N17032 N40213 N64010 N52965 N2483 N46094 N42217 N36114 N33260 N31242 N13807 N53546 N93 N14010 N67286 N45031 N50897 N39617 N60637 N31600 N38118 N51623 N880 N23903 N43736 N65922 N53937 N3805 N48172 N72657 N47518 N47518 N69593 N71607 N14219 N22793 N11191 N27179 N47533 N23698 N70398 N43002 N33422 N63422 N14355 N42124 N7545 N59971 N49696 N46844 N68785 N31503 N53343	N3006 N62 N150 N169 N216	1 0 0 0 0
128	N30558 N51788 N70930 N43002 N54188	N68525 N62 N150 N169 N216	1 0 0 0 0
281	N46356 N30558 N51788 N48414 N33694 N33260 N59009 N2483 N7495 N12244 N12244 N60637 N23903 N19507 N43999 N93 N14010 N21949 N51623 N69593 N11191 N63422 N14355 N70398 N73634 N73634 N44482	N8975 N8 N17 N33 N43	1 0 0 0 0
1165	N46356 N51788 N14294 N46622 N59009 N33260 N73001 N33260 N54709 N8912 N48172 N23903 N31600 N8912 N8912 N30558 N67286 N14010 N51623 N93 N50897 N47518 N72657 N48952 N11191 N27179 N47533 N51552 N43002 N63422 N50417 N63235 N70398 N23698 N22022 N73634 N44482 N49696 N53131 N48483 N31503 N44418 N53343 N66297 N22022 N62528 N65126	N3006 N62 N150 N169 N216	1 0 0 0 0
213	N51788 N52965 N59009 N73001 N2483 N36114 N12244 N48172 N46490 N41822 N60637 N65922 N70382 N19391 N39191 N50897 N70382 N14010 N34764 N51623 N67286 N13332 N29172 N53546 N8087 N11282 N45031 N69593 N48952 N11191 N47533 N22793 N27179 N43002 N43364 N63422 N39617 N29470 N25498 N42119 N63422 N23698 N57912 N40978 N70398 N63235 N31322 N53131 N44482 N45498 N20225 N36044	N56177 N8 N17 N33 N43	1 0 0 0 0
1900	N46356 N70930 N2483 N35175 N17032 N54708 N52965 N39617 N60637 N23903 N70382 N23903 N65922 N53937 N50417 N73634 N23698 N23698 N20015 N65126	N60025 N8 N17 N33 N43	1 0 0 0 0
546	N22793 N42119 N73634 N59971 N20397	N56177 N8 N17 N33 N43	1 0 0 0 0
905	N46622 N70930 N7495 N33260 N1766 N2483 N30024 N60637 N70382 N14010 N51623 N14355 N73634 N20015	N6737 N973 N1014 N1148 N1348	1 0 0 0 0
1766	N33260 N59009 N70930 N52965 N22391 N22391 N23698 N1014	N36443 N371 N1034 N1141 N1631	1 0 0 0 0
1146	N51788 N15058 N65866 N29256 N29256 N51429 N50797 N66661 N74730 N33260 N74730 N43002 N63235 N45498 N57912	N56177 N8 N17 N33 N43	1 0 0 0 0
1393	N23580 N23580 N74730 N60637 N23903 N48172 N11191 N72657 N63422 N50417 N73634	N49000 N8 N17 N33 N43	1 0 0 0 0
1869	N73001 N52965 N33694 N60637 N93 N45031 N14010 N50897 N14010 N23698 N26141 N43002 N45498 N50417 N42119 N29274 N53546 N20015 N73634 N72718 N49696	N56177 N8 N17 N33 N43	1 0 0 0 0
124	N30558 N33260 N6128 N65922 N50897 N60637 N27179 N47533 N63422 N50417 N63235 N63235 N50417 N50987 N26727 N46156 N65982 N65982	N56177 N8 N17 N33 N43	1 0 0 0 0
281	N46356 N30558 N51788 N48414 N33694 N33260 N59009 N2483 N7495 N12244 N12244 N60637 N23903 N19507 N43999 N93 N14010 N21949 N51623 N69593 N11191 N63422 N14355 N70398 N73634 N73634 N44482	N65126 N1060 N2263 N2458 N2549	1 0 0 0 0
1263	N25676 N31600 N31600 N48952 N43364 N69593 N49853 N73634 N46844 N50260	N67040 N8 N17 N33 N43	1 0 0 0 0
157	N51788 N48414 N59009 N64010 N54709 N70382 N60637 N60637 N65922 N15635 N14010 N93 N12244 N880 N39617 N45031 N22793 N63422 N45498 N44482 N46844 N20015	N56177 N8 N17 N33 N43	1 0 0 0 0
1756	N73001 N61561 N65922 N60637 N31776 N46013 N29470 N69593 N72657 N43364 N27179 N1014 N20015 N62528	N43110 N8 N17 N33 N43	1 0 0 0 0
650	N48414 N51788 N14294 N50022 N50022 N59009 N52965 N73001 N46094 N2483 N17032 N13807 N17032 N46490 N60637 N25676 N70382 N68426 N93 N14010 N48952 N65849 N48952 N27179 N72657 N11191 N22793 N43002 N23698 N50417 N63235 N31503 N67025 N1766	N11840 N973 N1014 N1148 N1348	1 0 0 0 0
729	N33694 N14010 N93 N51552 N43002 N73634	N56177 N8 N17 N33 N43	1 0 0 0 0
1572	N51788 N30558 N51623 N53546 N42124 N43002 N30966 N42119 N27786 N27786 N6128 N66297 N66297 N26026 N49696 N12480 N62528	N65126 N1060 N2263 N2458 N2549	1 0 0 0 0
124	N30558 N33260 N6128 N65922 N50897 N60637 N27179 N47533 N63422 N50417 N63235 N63235 N50417 N50987 N26727 N46156 N65982 N65982	N6737 N973 N1014 N1148 N1348	1 0 0 0 0
1146	N51788 N15058 N65866 N29256 N29256 N51429 N50797 N66661 N74730 N33260 N74730 N43002 N63235 N45498 N57912	N3006 N62 N150 N169 N216	1 0 0 0 0
1203	N46356 N51788 N30558 N50797 N50797 N33694 N73001 N59009 N33260 N32409 N46094 N2483 N50320 N30024 N54709 N6128 N48172 N3805 N70382 N60637 N65922 N60637 N46013 N39617 N50897 N65378 N11469 N14010 N93 N11191 N29470 N27179 N47533 N22793 N57912 N43736 N63235 N42124 N45222 N42124 N50417 N30966 N45498 N29274 N45498 N70398 N23698 N70398 N20015 N44482 N70398 N44482 N48483 N57859 N33422 N57859 N21694	N3006 N62 N150 N169 N216	1 0 0 0 0
1210	N7819 N8594 N51788 N984 N20599 N20599 N70930 N33260 N59009 N59509 N30558 N2483 N7495 N12244 N33260 N18217 N74730 N6128 N50797 N60637 N65378 N65378 N70382 N19507 N70382 N65378 N23903 N65378 N39617 N65378 N43999 N53937 N67286 N67286 N14010 N53546 N53546 N47424 N55127 N51552 N51552 N70398 N63422 N73000 N47518 N44482 N57859 N44482 N49696 N59971 N44418	N35453 N62 N150 N169 N216	1 0 0 0 0
729	N33694 N14010 N93 N51552 N43002 N73634	N49000 N8 N17 N33 N43	1 0 0 0 0
271	N8732 N11191 N13332 N49696 N22022 N50830 N23698	N35453 N62 N150 N169 N216	1 0 0 0 0
650	N48414 N51788 N14294 N50022 N50022 N59009 N52965 N73001 N46094 N2483 N17032 N13807 N17032 N46490 N60637 N25676 N70382 N68426 N93 N14010 N48952 N65849 N48952 N27179 N72657 N11191 N22793 N43002 N23698 N50417 N63235 N31503 N67025 N1766	N72146 N370 N603 N2796 N3649	1 0 0 0 0
196	N30558 N50797	N36443 N371 N1034 N1141 N1631	1 0 0 0 0
729	N33694 N14010 N93 N51552 N43002 N73634	N56294 N773 N1298 N2857 N3158	1 0 0 0 0
1703	N13807 N70930 N43364 N22793 N50417	N56177 N8 N17 N33 N43	1 0 0 0 0
1162	N46356 N30558 N1766 N45827 N45827 N51788 N50022 N17032 N40213 N64010 N52965 N2483 N46094 N42217 N36114 N33260 N31242 N13807 N53546 N93 N14010 N67286 N45031 N50897 N39617 N60637 N31600 N38118 N51623 N880 N23903 N43736 N65922 N53937 N3805 N48172 N72657 N47518 N47518 N69593 N71607 N14219 N22793 N11191 N27179 N47533 N23698 N70398 N43002 N33422 N63422 N14355 N42124 N7545 N59971 N49696 N46844 N68785 N31503 N53343	N11840 N973 N1014 N1148 N1348	1 0 0 0 0
1509	N30558 N19994 N33694 N13807 N14294 N33260 N73001 N60637 N65922 N60637 N23903 N60637 N19507 N39617 N50897 N14010 N43002 N31503 N20015	N68597 N1196 N2485 N4966 N5370	1 0 0 0 0
281	N46356 N30558 N51788 N48414 N33694 N33260 N59009 N2483 N7495 N12244 N12244 N60637 N23903 N19507 N43999 N93 N14010 N21949 N51623 N69593 N11191 N63422 N14355 N70398 N73634 N73634 N44482	N3812 N8 N17 N33 N43	1 0 0 0 0
397	N65958 N51788 N14294 N13807 N46356 N59009 N33260 N36114 N52965 N17032 N6739 N65922 N6128 N39617 N73625 N60637 N6128 N14010 N34764 N50897 N93 N45031 N53546 N27179 N72657 N43736 N29274 N50417 N69593 N40784 N57859 N50260 N53131 N20015 N34922 N49696 N21694	N56177 N8 N17 N33 N43	1 0 0 0 0
1758	N65378 N13422 N65378 N17032 N65378 N48172 N6128 N880 N27179 N27179 N11191 N16576 N48483 N31503 N44418 N1014 N53343 N21694	N56177 N8 N17 N33 N43	1 0 0 0 0
1393	N23580 N23580 N74730 N60637 N23903 N48172 N11191 N72657 N63422 N50417 N73634	N72146 N370 N603 N2796 N3649	1 0 0 0 0
399	N50022 N46356 N2390 N30558 N51788 N46622 N45827 N52965 N7495 N59009 N33260 N54708 N17032 N8912 N33694 N60637 N31600 N23903 N46490 N48172 N12244 N93 N51623 N14010 N45031 N70382 N73766 N63422 N30966 N73766 N73766 N50417 N93 N22793 N70398 N23698 N65126	N46107 N8 N17 N33 N43	1 0 0 0 0
1435	N46356 N51788 N73001 N40213 N46094 N2483 N60637 N14010 N93 N43002 N50417 N73634 N44482 N20015 N26026 N34922 N49696	N3006 N62 N150 N169 N216	1 0 0 0 0
585	N50260 N36044	N49000 N8 N17 N33 N43	1 0 0 0 0
729	N33694 N14010 N93 N51552 N43002 N73634	N72146 N370 N603 N2796 N3649	1 0 0 0 0
778	N51788 N46622 N33260 N73001 N2483 N60637 N65922 N65378 N49853 N93 N22793 N43364 N1014 N46844 N48483	N49000 N8 N17 N33 N43	1 0 0 0 0
1711	N7495 N39617 N53546 N72657 N43002 N70398 N48483 N62528 N48483 N20015	N3006 N62 N150 N169 N216	1 0 0 0 0
397	N65958 N51788 N14294 N13807 N46356 N59009 N33260 N36114 N52965 N17032 N6739 N65922 N6128 N39617 N73625 N60637 N6128 N14010 N34764 N50897 N93 N45031 N53546 N27179 N72657 N43736 N29274 N50417 N69593 N40784 N57859 N50260 N53131 N20015 N34922 N49696 N21694	N3006 N62 N150 N169 N216	1 0 0 0 0
58	N33260 N59009 N73634 N44482 N42124 N23698 N65126	N46107 N8 N17 N33 N43	1 0 0 0 0
1210	N7819 N8594 N51788 N984 N20599 N20599 N70930 N33260 N59009 N59509 N30558 N2483 N7495 N12244 N33260 N18217 N74730 N6128 N50797 N60637 N65378 N65378 N70382 N19507 N70382 N65378 N23903 N65378 N39617 N65378 N43999 N53937 N67286 N67286 N14010 N53546 N53546 N47424 N55127 N51552 N51552 N70398 N63422 N73000 N47518 N44482 N57859 N44482 N49696 N59971 N44418	N56177 N8 N17 N33 N43	1 0 0 0 0
630	N22793 N63422 N30966 N70398 N23698 N57859 N48483 N26026 N26026 N26026 N20225 N49696 N59971	N35453 N62 N150 N169 N216	1 0 0 0 0
1560	N50320 N70930 N60637 N39191 N19507 N73634	N6737 N973 N1014 N1148 N1348	1 0 0 0 0
821	N46356 N51788 N45827 N59009 N33260 N73001 N48172 N23903 N60637 N31600 N55290 N30966 N50417 N72287 N62528 N20015	N3812 N8 N17 N33 N43	1 0 0 0 0
1210	N7819 N8594 N51788 N984 N20599 N20599 N70930 N33260 N59009 N59509 N30558 N2483 N7495 N12244 N33260 N18217 N74730 N6128 N50797 N60637 N65378 N65378 N70382 N19507 N70382 N65378 N23903 N65378 N39617 N65378 N43999 N53937 N67286 N67286 N14010 N53546 N53546 N47424 N55127 N51552 N51552 N70398 N63422 N73000 N47518 N44482 N57859 N44482 N49696 N59971 N44418	N72146 N370 N603 N2796 N3649	1 0 0 0 0
251	N59009 N36114 N12244 N33260 N17032 N8912 N74730 N70382 N1568 N65378 N39617 N60637 N15635 N60637 N50897 N23903 N14010 N93 N53546 N48952 N11191 N43364 N27179 N48483	N35453 N62 N150 N169 N216	1 0 0 0 0
1287	N30558 N13807 N59009 N73001 N52965 N7495 N17032 N2483 N11313 N6739 N6128 N60637 N19507 N1568 N65378 N39617 N43364 N27179 N51552 N43002 N50417 N20015 N50260 N46844 N31503 N44418 N49696	N6737 N973 N1014 N1148 N1348	1 0 0 0 0
1203	N46356 N51788 N30558 N50797 N50797 N33694 N73001 N59009 N33260 N32409 N46094 N2483 N50320 N30024 N54709 N6128 N48172 N3805 N70382 N60637 N65922 N60637 N46013 N39617 N50897 N65378 N11469 N14010 N93 N11191 N29470 N27179 N47533 N22793 N57912 N43736 N63235 N42124 N45222 N42124 N50417 N30966 N45498 N29274 N45498 N70398 N23698 N70398 N20015 N44482 N70398 N44482 N48483 N57859 N33422 N57859 N21694	N53546 N62 N150 N169 N216	1 0 0 0 0
